Kancelaria Metropolitan;2017-01-17;Powstańców Śląskich 104/61;mazowieckie;01-466;Warszawa;https://www.otodom.pl/shop/kancelaria-metropolitan-ID9eWe/;0
Kancelaria NCWR;2014-03-23;Transportowców 16;mazowieckie;02-858;Warszawa;https://kancelariancwr.otodom.pl;0
Kancelaria Nieruchomości EKO HOUSE;2008-10-29;Dąbrowskiego 79/24;mazowieckie;02-503;Warszawa;https://eko-house.otodom.pl;0
Kancelaria Prawnicza Maciej Panfil i Partnerzy;2019-08-07;aleje Jerozolimskie 123a;mazowieckie;02-017;Warszawa;https://www.otodom.pl/shop/kancelaria-prawnicza-maciej-panfil-i-partnerzy-IDqOP7/;0
Kapica - Nieruchomości;2016-05-01;Puławska 1 lok. 4;mazowieckie;05-515;Warszawa;https://www.otodom.pl/shop/kapica-nieruchomosci-ID6vW8/;0
"""Kar-House"" Karol Chlasta";2018-09-05;Łabędzia 5;mazowieckie;04-802;Warszawa;https://www.otodom.pl/shop/kar-house-karol-chlasta-IDki0Q/;0
Karolina Macierzyńska KM Estate;2018-05-16;Marcina Kasprzaka 31a/250;mazowieckie;01-234;Warszawa;https://www.otodom.pl/shop/karolina-macierzynska-km-estate-IDhzic/;0
Karolina Szymocha;2019-02-14;Kryniczna 30/6;mazowieckie;03-934;Warszawa;https://www.otodom.pl/shop/karolina-szymocha-IDnVaE/;0
KASKADA NIERUCHOMOŚCI;2015-07-01;ul.Sokołowska 9/540;mazowieckie;01-142;Warszawa;https://kaskadanieruchomosci.otodom.pl;0
Katarzyna Gawryś Nieruchomości;2020-11-03;Marii Dąbrowskiej;mazowieckie;01-903;Warszawa;https://www.otodom.pl/shop/katarzyna-gawrys-nieruchomosci-IDvjMq/;0
Katarzyna Kobrzyńska;2020-10-27;Ogórkowa 42C;mazowieckie;04-998;Warszawa;https://www.otodom.pl/shop/katarzyna-kobrzynska-IDvhGp/;0
Katarzyna Mastalerz Nieruchomości;2018-02-21;Krakowskie Przedmieście, 4, 6;mazowieckie;00-333;Warszawa;https://www.otodom.pl/shop/katarzyna-mastalerz-nieruchomosci-IDfF1x/;0
Kawecki Nieruchomości;2018-11-22;Grzybowska 62;mazowieckie;00-855;Warszawa;https://kaweckinieruchomosci.otodom.pl;0
KB Development;2016-04-08;Janczarów 14a;mazowieckie;02-960;Warszawa;https://www.otodom.pl/shop/kb-development-ID6hP3/;0
KELAG SP. Z O.O.;2019-08-02;CYBERNETYKI 3B/4;mazowieckie;02-677;Warszawa;https://www.otodom.pl/shop/kelag-sp-z-o-o-IDqNoJ/;0
KELT Adam Knefel;2019-05-07;Ceramiczna 33/18;mazowieckie;03-126;Warszawa;https://kelt-properties.otodom.pl;0
Khan Rea;2017-02-27;Grażyny 13 lok. 300;mazowieckie;02-548;Warszawa;https://www.otodom.pl/shop/khan-rea-IDa5ZS/;0
KINGDOM real estate advisor;2016-05-04;Marszałkowska 28/25;mazowieckie;00-576;Warszawa;https://kingdomrea.otodom.pl;0
Kingshouse;2018-02-16;ul.Borzymowska 31/12;mazowieckie;03-554;Warszawa;https://www.otodom.pl/shop/kingshouse-IDfF2j/;0
KLIK Nieruchomosci;2017-04-10;Złota 59;mazowieckie;00-120;Warszawa;https://www.otodom.pl/shop/klik-nieruchomosci-IDardm/;0
KM Prosperity;2020-08-06;Nowogrodzka 64/43;mazowieckie;02-014;Warszawa;https://kmprosperity.otodom.pl;0
Knight Frank;2019-01-10;Ul. Mokotowska 49;mazowieckie;00-542;Warszawa;https://knighfrank.otodom.pl;0
Know House Sp. z o.o.;2015-02-03;Filipiny Płaskowickiej 46/U7;mazowieckie;02-778;Warszawa;https://knowhouse.otodom.pl;0
Kodit.io Polska sp. z o.o.;2020-09-30;Grzybowska 62;mazowieckie;00-844;Warszawa;https://www.otodom.pl/shop/kodit-io-polska-sp-z-o-o-IDv4pd/;0
KOLOSEUM NIERUCHOMOŚCI;2012-08-09;Domaniewska 37/31G;mazowieckie;02-672;Warszawa;https://koloseum-nieruchomosci.otodom.pl;0
KOMERCJAeu;2013-05-16;Borowskiego 2;mazowieckie;03-475;Warszawa;https://komercja.otodom.pl;0
Komfort Apartament;2015-04-01;Warszawska 47A/5;mazowieckie;05-075;Warszawa;https://komfort-apartament.otodom.pl;0
Kompas Nieruchomości - Daniel Kałuski;2011-12-01;Aleja Solidarności 53;mazowieckie;03-402;Warszawa;https://www.otodom.pl/shop/kompas-nieruchomosci-daniel-kaluski-ID1Ihi/;0
Konstancja;2014-07-06;Kwitnąca 9;mazowieckie;01-926;Warszawa;https://konstancjanieruchomoscincja.otodom.pl;0
Konsul;2019-05-31;Różana 8;mazowieckie;02-548;Warszawa;https://www.otodom.pl/shop/konsul-IDqmRr/;0
KORAB;2018-09-14;Wiślana, 49;mazowieckie;05-092;Warszawa;https://www.otodom.pl/shop/korab-IDkK6Y/;0
Kosmal & Kwiatkowski Sp. z o.o.;2018-11-16;ul. Wiktorska 67/1;mazowieckie;02-582;Warszawa;https://www.otodom.pl/shop/kosmal-kwiatkowski-sp-z-o-o-IDm8zG/;0
Kółko Kwadrat;2018-05-30;Chmielna 2/31;mazowieckie;00-020;Warszawa;https://www.otodom.pl/shop/kolko-kwadrat-IDhTSg/;0
KPD Wiejak;2016-11-14;Puławska 538;mazowieckie;02-884;Warszawa;https://www.otodom.pl/shop/kpd-wiejak-ID8UbA/;0
KPROPERTY;2014-12-03;puławska 102;mazowieckie;02-620;Warszawa;https://www.otodom.pl/shop/kproperty-ID3sin/;0
Kraft Estate Biuro Nieruchomości;2020-02-27;Krakowskie Przedmieście 79;mazowieckie;00-309;Warszawa;https://kraftestate.otodom.pl;0
Kredo Nieruchomości Danuta Kryszczyńska;2018-05-23;ul. Nowogrodzka 6/24;mazowieckie;00-513;Warszawa;https://www.otodom.pl/shop/kredo-nieruchomosci-danuta-kryszczynska-IDhweg/;0
Kredyt Inkaso S.A.;2015-06-03;Domaniewska 39;mazowieckie;02-672;Warszawa;https://ki.otodom.pl;0
KRETOWICZ-NIERUCHOMOŚCI.PL;2011-05-19;Złota 7 lok. 28;mazowieckie;00-019;Warszawa;https://www.otodom.pl/shop/kretowicz-nieruchomosci-pl-ID1pNa/;0
KRUPA NIERUCHOMOŚCI;2016-07-13;Schroegera 75/79;mazowieckie;01-828;Warszawa;https://www.otodom.pl/shop/krupa-nieruchomosci-ID7fMi/;0
Krupa Nieruchomości Agnieszka Krupa-Rutkowska;2020-11-26;Schroegera 75/79;mazowieckie;01-828;Warszawa;https://www.otodom.pl/shop/krupa-nieruchomosci-agnieszka-krupa-rutkowska-IDvriI/;0
K&S PARTNERS;2019-01-25;Marszałkowska 111;mazowieckie;00-102;Warszawa;https://www.otodom.pl/shop/k-s-partners-IDntj6/;0
Kupmieszkanie;2020-07-07;Kąty Grodziskie 19;mazowieckie;00-000;Warszawa;https://www.otodom.pl/shop/kupmieszkanie-IDwsv0/;0
Kupuj i Zarabiaj;2018-03-08;Woronicza 31/252;mazowieckie;02-640;Warszawa;https://www.otodom.pl/shop/kupuj-i-zarabiaj-IDg7Kj/;0
Kup Bezpośrednio;2015-03-23;Bukowińska 14;mazowieckie;02-769;Warszawa;https://www.otodom.pl/shop/kup-bezposrednio-ID3DUY/;0
Kuźnia Nieruchomości sp. z o.o.;2020-05-18;Baśniowa 3 lok. 512;mazowieckie;02-349;Warszawa;https://www.otodom.pl/shop/kuznia-nieruchomosci-sp-z-o-o-IDw7rw/;0
KW Investment Katarzyna Więcaszek;2019-05-30;Bruzdowa 181;mazowieckie;02-991;Warszawa;https://www.otodom.pl/shop/kw-investment-katarzyna-wiecaszek-IDqoYY/;0
LADOMO NIERUCHOMOŚCI;2019-02-22;AL. KEN 49;mazowieckie;02-797;Warszawa;https://www.otodom.pl/shop/ladomo-nieruchomosci-IDo8ly/;0
Lafarge Kruszywa i Beton Sp. z o.o.;2020-01-23;al. Jerozolimskie 142b;mazowieckie;02-305;Warszawa;https://www.otodom.pl/shop/lafarge-kruszywa-i-beton-sp-z-o-o-IDtRWs/;0
LANDESKRONE 1 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA;2015-12-08;Bartoszewicza 3 lok. 30;mazowieckie;00-337;Warszawa;https://www.otodom.pl/shop/landeskrone-1-spolka-z-ograniczona-odpowiedzialnoscia-spolka-komandytowa-ID56Fz/;0
LANDHAUS NIERUCHOMOŚCI Anna Sulowska;2015-12-01;ul. Poznańska 23/6;mazowieckie;00-685;Warszawa;https://landhausnieruchomosci.otodom.pl;0
LandHome;2019-12-16;Białostocka 22;mazowieckie;03-741;Warszawa;https://landhome.otodom.pl;0
Landmark Property;2020-03-02;Chmielna 2/31;mazowieckie;00-020;Warszawa;https://www.otodom.pl/shop/landmark-property-IDuG9e/;0
Laudon House;2019-10-01;Wiertnicza 32;mazowieckie;02-952;Warszawa;https://laudonhouse.otodom.pl;0
LBPO Sp. z o.o.;2017-08-22;Puławska 2 Bud. B;mazowieckie;02-566;Warszawa;https://lbpo.otodom.pl;0
LDM Nieruchomości;2013-06-24;Marszałkowska 87;mazowieckie;00-683;Warszawa;https://www.otodom.pl/shop/ldm-nieruchomosci-ID2wn5/;0
Leach&Lang Beata Zalewska;2017-01-25;Giełdowa 4a/25;mazowieckie;01-211;Warszawa;https://www.otodom.pl/shop/leach-lang-beata-zalewska-ID9Ivy/;0
LECH NIERUCHOMOŚCI;2010-11-15;Obozowa 20 lokal 231;mazowieckie;01-161;Warszawa;https://www.otodom.pl/shop/lech-nieruchomosci-ID19Do/;0
LEGAL AGENT;2016-05-19;www.legalagent.com;mazowieckie;00-712;Warszawa;https://www.otodom.pl/shop/legal-agent-ID6FtE/;0
Legal House Net Media sp. z o.o.;2019-06-05;Juliusza Słowackiego 15/19 lok.13;mazowieckie;01-592;Warszawa;https://slowackiego.otodom.pl;0
Lerta;2019-06-24;św. Andrzeja Boboli 6/8;mazowieckie;02-525;Warszawa;https://www.otodom.pl/shop/lerta-IDqxqQ/;0
Lets Rent;2019-10-01;Rejtana 7/9/10;mazowieckie;02-516;Warszawa;https://www.otodom.pl/shop/lets-rent-IDtz55/;0
Lex Experta Nieruchomości;2015-06-03;.;mazowieckie;00-000;Warszawa;https://lexexperta.otodom.pl;0
Liber-Lex Nieruchomości;2014-01-24;Bora Komorowskiego 35;mazowieckie;03-982;Warszawa;https://liber-lex.otodom.pl;0
LIBERO NIERUCHOMOŚCI;2013-08-08;ul. Francuska 23 lok.6;mazowieckie;03-906;Warszawa;https://libero.otodom.pl;0
Liberto Nieruchomości;2019-02-01;ul. Noakowskiego 16;mazowieckie;00-666;Warszawa;https://www.otodom.pl/shop/liberto-nieruchomosci-IDnGyE/;0
LifeBox S.A.;2020-05-21;Nowy Świat 33/13;mazowieckie;00-029;Warszawa;https://lifebox.otodom.pl;0
Light Finance Sp.J.;2017-02-03;koszykowa 82b, 65;mazowieckie;02-008;Warszawa;https://www.otodom.pl/shop/light-finance-sp-j-ID9Qho/;0
LIGMAT MANAGEMENT;2020-10-22;Radzymińska 121/76;mazowieckie;03-560;Warszawa;https://www.otodom.pl/shop/ligmat-management-IDvdIw/;0
Limuzyny XXL Krzysztof Leśniewski;2020-08-20;Zabraniecka 8L;mazowieckie;03-872;Warszawa;https://www.otodom.pl/shop/limuzyny-xxl-krzysztof-lesniewski-IDwLeP/;0
Linc Nieruchomości;2020-11-02;Marymoncka105;mazowieckie;01-813;Warszawa;https://www.otodom.pl/shop/linc-nieruchomosci-IDviDi/;0
Lions Estate Sp. z o o.;2016-09-09;Wiejska 11/13;mazowieckie;00-480;Warszawa;https://lionsestate.otodom.pl;0
Lion's Property;2017-05-09;Koszykowa 61;mazowieckie;00-667;Warszawa;https://www.otodom.pl/shop/lions-property-IDaVbK/;0
Lipińska. Widawska. Nieruchomości.;2018-04-05;Blatona 1;mazowieckie;01-494;Warszawa;https://www.otodom.pl/shop/lipinska-widawska-nieruchomosci-IDgK2o/;0
LIQUID Property;2018-04-17;Raabego 12/19;mazowieckie;02-793;Warszawa;https://www.otodom.pl/shop/liquid-property-IDgVmQ/;0
Live Group Radosław Kruziński;2019-05-16;al. Rzeczypospolitej, nr 10, lok. 137;mazowieckie;02-972;Warszawa;https://www.otodom.pl/shop/live-group-radoslaw-kruzinski-IDqawC/;0
Lloyd Properties;2015-08-20;Koszykowa 61A;mazowieckie;00-667;Warszawa;https://www.otodom.pl/shop/lloyd-properties-ID4haB/;0
L.N. Lokaty Nieruchomości;2017-09-11;Klimczaka, 1;mazowieckie;02-797;Warszawa;https://www.otodom.pl/shop/l-n-lokaty-nieruchomosci-IDbvEa/;0
LOCO Commercial Sp. z o.o.;2018-04-05;Sienna 83/502;mazowieckie;00-815;Warszawa;https://www.otodom.pl/shop/loco-commercial-sp-z-o-o-IDgC6Y/;0
LOCO MEA sp. z o.o.;2020-01-16;mjr. H.Sucharskiego 1;mazowieckie;01-390;Warszawa;https://www.otodom.pl/shop/loco-mea-sp-z-o-o-IDucGg/;0
LOCO Real Estate;2014-04-14;Sienna 72 lok. 14;mazowieckie;00-833;Warszawa;https://loco-estate.otodom.pl;0
Locus s.c.;2019-10-28;ul.Pl.Trzech Krzyży 3;mazowieckie;00-507;Warszawa;https://www.otodom.pl/shop/locus-s-c-IDqVhz/;0
LOFT EKSPERT Ewelina Kozak-Kwiatkowska;2020-04-20;Lewandów 25C;mazowieckie;03-299;Warszawa;https://www.otodom.pl/shop/loft-ekspert-ewelina-kozak-kwiatkowska-IDuIIm/;0
Lokalove Nowoczesne Biuro Nieruchomości;2020-10-25;Tamka 16/32;mazowieckie;00-349;Warszawa;https://www.otodom.pl/shop/lokalove-nowoczesne-biuro-nieruchomosci-IDvdXk/;0
LOKATTA Małgorzata Kittel;2019-09-05;Gdańska 2 lok 139;mazowieckie;01-633;Warszawa;https://www.otodom.pl/shop/lokatta-malgorzata-kittel-IDtqXs/;0
Lokaty Ziemskie Sp. z o. o.;2020-11-17;Ludwika Waryńskiego 3a;mazowieckie;00-645;Warszawa;https://www.otodom.pl/shop/lokaty-ziemskie-sp-z-o-o-IDvm6K/;0
LOKHOUSE Biuro Nieruchomości;2011-10-02;Ciołka 17;mazowieckie;01-445;Warszawa;https://lokhouse.otodom.pl;0
Loko Nieruchomości sp. z o.o.;2019-05-07;Solec 81 B lok. A - 51;mazowieckie;00-382;Warszawa;https://www.otodom.pl/shop/loko-nieruchomosci-sp-z-o-o-IDpYji/;0
LOKUMDOM;2017-04-03;Grójecka;mazowieckie;02-383;Warszawa;https://www.otodom.pl/shop/lokumdom-IDavzm/;0
Lokum Ekspert;2017-05-19;Nowogrodzka 48 lok.8;mazowieckie;00-695;Warszawa;https://www.otodom.pl/shop/lokum-ekspert-IDb0TU/;0
LOKUM nieruchomości;2016-04-10;Powstańców Ślaskich 108A lokal 16;mazowieckie;01-466;Warszawa;https://www.otodom.pl/shop/lokum-nieruchomosci-ID6bLj/;0
LOMPERT Premium Real Estate;2019-10-13;Al. Rzeczypospolitej 18 m 145;mazowieckie;02-972;Warszawa;https://www.otodom.pl/shop/lompert-premium-real-estate-IDtDUj/;0
LongTerm Property;2016-06-07;Włodarzewska 57;mazowieckie;02-384;Warszawa;https://www.otodom.pl/shop/longterm-property-ID6TF8/;0
Loxton -Real Estate Group;2013-04-08;Plac Grzybowski 10 lok. 35;mazowieckie;00-104;Warszawa;https://loxton.otodom.pl;0
LRC Poland Sp. z o.o.;2019-08-07;Puławawska 17;mazowieckie;02-515;Warszawa;https://www.otodom.pl/shop/lrc-poland-sp-z-o-o-IDqPO9/;0
Luckyhome;2017-04-11;Elektoralna 13 lok.116;mazowieckie;00-137;Warszawa;https://www.otodom.pl/shop/luckyhome-IDaEbS/;0
LUCKY HOUSE;2018-04-13;GRÓJECKA 43/1A;mazowieckie;02-031;Warszawa;https://www.otodom.pl/shop/lucky-house-IDgHiI/;0
LUCKY LUKE GROUP;2015-05-25;Przy Agorze 22 lok. 32;mazowieckie;01-930;Warszawa;https://luckyluke-properties.otodom.pl;0
LuksorHouse s. j.;2019-07-25;Boya-Żeleńskiego 6/32A;mazowieckie;00-621;Warszawa;https://luksorhouse.otodom.pl;0
LUXHOME GRUPA AD-BUD;2014-02-01;Al. KEN 47/166;mazowieckie;02-797;Warszawa;https://luxhomeeu.otodom.pl;0
LUX HOMES;2021-02-18;Mokotowska 15a/1b;mazowieckie;00-640;Warszawa;https://www.otodom.pl/shop/lux-homes-IDx0tn/;0
LUX HOME REAL ESTATE Sp. z o.o.;2019-03-26;Al. KEN 47/166;mazowieckie;02-797;Warszawa;https://www.otodom.pl/shop/lux-home-real-estate-sp-z-o-o-IDoy3K/;0
Lux Point Nieruchomości;2016-01-12;Pięciolinii;mazowieckie;02-784;Warszawa;https://lux-point.otodom.pl;0
Lux Properties Warsaw;2017-09-06;Obrońców Tobruku 31 lok. 68;mazowieckie;01-494;Warszawa;https://www.otodom.pl/shop/lux-properties-warsaw-IDa8go/;0
LW DEVELOPMENT LESZEK PACZYNSKI SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA SPÓŁKA KOMANDYTOWO – AKCYJNA;2016-04-14;Lwowska 7/7;mazowieckie;00-660;Warszawa;https://www.otodom.pl/shop/lw-development-leszek-paczynski-spolka-z-ograniczona-odpowiedzialnoscia-spolka-komandytowo-akcyjna-ID6oiw/;0
ŁADNA WILLA Nieruchomości;2019-08-08;DYBOWSKIEGO7/52;mazowieckie;02-776;Warszawa;https://www.otodom.pl/shop/ladna-willa-nieruchomosci-IDqQeB/;0
Łaszewski nieruchomości;2016-01-04;Niepodległości 121/123 m. 33;mazowieckie;02-585;Warszawa;https://www.otodom.pl/shop/laszewski-nieruchomosci-ID5aYT/;0
Łukasz Duczkowski Doradztwo Inwestycyjne;2020-05-21;Ukryty Raj 7/5;mazowieckie;02-757;Warszawa;https://www.otodom.pl/shop/lukasz-duczkowski-doradztwo-inwestycyjne-IDw6wq/;0
m2concept Kamil Nowatkiewicz;2021-03-16;Chmielna 21 / 24A;mazowieckie;00-021;Warszawa;https://www.otodom.pl/shop/m2concept-kamil-nowatkiewicz-IDxcq4/;0
m2 group sp. z o.o.;2018-09-13;Gałczyńskiego 4;mazowieckie;00-362;Warszawa;https://m2group.otodom.pl;0
M2 Sp. z o.o.;2020-05-11;Lindleya 16;mazowieckie;02-013;Warszawa;https://www.otodom.pl/shop/m2-sp-z-o-o-IDw2rG/;0
M4U sp. zoo;2018-01-15;Magiera 18/7;mazowieckie;01-856;Warszawa;https://www.otodom.pl/shop/m4u-sp-zoo-IDeP8A/;0
M4U - Mieszkanie Dla Ciebie;2015-10-02;Sułkowskiego 2;mazowieckie;01-602;Warszawa;https://www.otodom.pl/shop/m4u-mieszkanie-dla-ciebie-ID4DLT/;0
M4 Real Estate;2019-07-22;Chłodna 51;mazowieckie;00-867;Warszawa;https://www.otodom.pl/shop/m4-real-estate-IDqDQw/;0
Maciej Stępniewski;2021-02-01;Ogińskiego 24/49;mazowieckie;03-345;Warszawa;https://www.otodom.pl/shop/maciej-stepniewski-IDvNrS/;0
Macinvest Piotr Maciąg;2019-10-15;Sarmacka 9/42;mazowieckie;02-972;Warszawa;https://www.otodom.pl/shop/macinvest-piotr-maciag-IDtH36/;0
MADRAS Nieruchomości;2018-05-18;Pohulanka 3a;mazowieckie;03-890;Warszawa;https://www.otodom.pl/shop/madras-nieruchomosci-IDhE5G/;0
Magazyny & biura;2014-02-25;Wspólna Droga 23/34;mazowieckie;04-345;Warszawa;https://www.otodom.pl/shop/magazyny-biura-ID2NHl/;0
Magdalena Chołuj;2020-08-17;Chmielna;mazowieckie;00-801;Warszawa;https://www.otodom.pl/shop/magdalena-choluj-IDwIPD/;0
MAGMILLON;2016-07-20;Grzybowska 80/82;mazowieckie;00-844;Warszawa;https://magmillon.otodom.pl;0
Magnat Select;2017-04-18;Mokotowska 42/44 m.2;mazowieckie;00-543;Warszawa;https://www.otodom.pl/shop/magnat-select-IDaI58/;0
MAGNUM Nieruchomości;2014-06-05;Aleje Jerozolimskie 125/127 lok. 115;mazowieckie;02-017;Warszawa;https://magnum.otodom.pl;0
Majewski Prestige&Partners;2016-03-18;Wiertnicza 66;mazowieckie;02-952;Warszawa;https://majewski-prestige.otodom.pl;0
Makowiecki i Prtnerzy;2017-10-04;Światowida 57 lokal U14;mazowieckie;03-982;Warszawa;https://www.otodom.pl/shop/makowiecki-i-prtnerzy-IDcTiQ/;0
Makulec Nieruchomosći;2020-12-22;Sandomierska 16;mazowieckie;02-567;Warszawa;https://www.otodom.pl/shop/makulec-nieruchomosci-IDvzx3/;0
Małycha Nieruchomości Premium;2018-10-17;Królowej Aldony 6/3;mazowieckie;03-928;Warszawa;https://www.otodom.pl/shop/malycha-nieruchomosci-premium-IDliTu/;0
Mansion Nieruchomości sp. z o.o.;2017-02-07;Pokorna 2/U5;mazowieckie;00-199;Warszawa;https://www.otodom.pl/shop/mansion-nieruchomosci-sp-z-o-o-ID9SPY/;0
Manzil Sp. z o.o.;2019-07-03;Poborzańska 8;mazowieckie;03-368;Warszawa;https://www.otodom.pl/shop/manzil-sp-z-o-o-IDqB0I/;0
MARBAG NIERUCHOMOŚCI Marzena Bagińska;2019-05-06;Al. Rzeczypospolitej 22 B m 2;mazowieckie;02-972;Warszawa;https://www.otodom.pl/shop/marbag-nieruchomosci-marzena-baginska-IDpTeg/;0
Marcin;2020-12-17;Globusowa 15;mazowieckie;02-436;Warszawa;https://www.otodom.pl/shop/marcin-IDvxNN/;0
Marcin Sobkowicz;2020-02-03;Bartycka 24/26;mazowieckie;00-716;Warszawa;https://www.otodom.pl/shop/marcin-sobkowicz-IDukzg/;0
Marcin / Bezpośrednio;2019-02-13;Franciszka Klimczaka 17;mazowieckie;02-797;Warszawa;https://www.otodom.pl/shop/marcin-bezposrednio-IDnPoM/;0
MARES Margerytta Suchorzebrska;2015-12-01;Sienna 90m9;mazowieckie;00-815;Warszawa;https://www.otodom.pl/shop/mares-margerytta-suchorzebrska-ID568t/;0
Margo House s.c.;2016-12-19;Olszynki Grochowskiej 18;mazowieckie;04-281;Warszawa;https://www.otodom.pl/shop/margo-house-s-c-ID9izE/;0
Market Mieszkaniowy Sp. z o.o.;2008-08-08;Solidarności 155 lok. 2;mazowieckie;00-877;Warszawa;https://marketmieszkaniowy.otodom.pl;0
Marogobud;2015-12-04;Przewodowa 136A;mazowieckie;04-895;Warszawa;https://marogobud.otodom.pl;0
MAR-ROT Anna Rothert;2019-02-20;Nowoursynowska 131 H;mazowieckie;02-797;Warszawa;https://marrot.otodom.pl;0
Marshall Real Estate;2020-07-15;Uznamska 12/5;mazowieckie;03-699;Warszawa;https://www.otodom.pl/shop/marshall-real-estate-IDwwpq/;0
MARTINS REAL ESTATE Catherine Martins;2018-04-11;Klimczaka 8A m 61;mazowieckie;02-797;Warszawa;https://www.otodom.pl/shop/martins-real-estate-catherine-martins-IDgRKY/;0
Marvipol S.A.;2015-06-16;Prosta 32;mazowieckie;00-838;Warszawa;https://www.otodom.pl/shop/marvipol-s-a-ID3OzY/;0
Marymont Nieruchomości Magdalena Kiliś-Grabowska;2018-06-18;Cegłowska 19;mazowieckie;01-803;Warszawa;https://www.otodom.pl/shop/marymont-nieruchomosci-magdalena-kilis-grabowska-IDiqIE/;0
Marzec AM;2012-09-11;12;mazowieckie;05-800;Warszawa;https://www.otodom.pl/shop/marzec-am-ID27ea/;0
Mateusz Dargiewicz Nieruchomości;2021-01-22;Białej Koniczyny 11/1;mazowieckie;02-757;Warszawa;https://dargiewicz.otodom.pl;0
Mateusz Romanowski;2019-03-15;Krucza;mazowieckie;00-025;Warszawa;https://www.otodom.pl/shop/mateusz-romanowski-IDlHyU/;0
MATPOL DEVELOPMENT SP Z O O;2019-06-18;ul. Tytusa Chałubińskiego 8;mazowieckie;00-613;Warszawa;https://www.otodom.pl/shop/matpol-development-sp-z-o-o-IDquyg/;0
MAXHOUSE;2020-03-04;Okrętowa 89A;mazowieckie;01-309;Warszawa;https://www.otodom.pl/shop/maxhouse-IDuHZI/;0
Maxim Nieruchomości;2018-09-11;Aleje Jerozolimskie 85/21;mazowieckie;02-001;Warszawa;https://kompleksnieruchomosci.otodom.pl;0
Maxon Nieruchomosci Sp. z o.o.;2018-06-28;Powązkowska 44C;mazowieckie;01-797;Warszawa;https://www.otodom.pl/shop/maxon-nieruchomosci-sp-z-o-o-IDiDsI/;0
Mayestate;2019-12-03;Wilcza 66/68 lok. 9;mazowieckie;00-679;Warszawa;https://www.otodom.pl/shop/mayestate-IDtYhQ/;0
Mayfield Real Estate;2016-07-26;Belgradzka 14;mazowieckie;02-792;Warszawa;https://mayfield.otodom.pl;0
MBN Makieła Biuro Nieruchomości;2016-11-28;Filtrowa 59/40;mazowieckie;02-056;Warszawa;https://www.otodom.pl/shop/mbn-makiela-biuro-nieruchomosci-ID95m2/;0
MCI Development Sp.z o.o.;2017-11-17;Rakowiecka 5/5;mazowieckie;02-517;Warszawa;https://www.otodom.pl/shop/mci-development-sp-z-o-o-IDdPo8/;0
Mckinley Consulting Sp. z o. o.;2016-09-13;Ludwika Narbutta, 24;mazowieckie;02-541;Warszawa;https://www.otodom.pl/shop/mckinley-consulting-sp-z-o-o-ID88NM/;0
MDM PROPERTIES;2020-10-12;Biskupia 48 lok U6;mazowieckie;04-216;Warszawa;https://www.otodom.pl/shop/mdm-properties-IDvbn7/;0
MDS Nieruchomości;2021-03-29;Poprawna 14K;mazowieckie;03-984;Warszawa;https://mdsnieruchomosci.otodom.pl;0
MD Home Nieruchomości;2020-09-04;Nowy Świat 33/13;mazowieckie;00-029;Warszawa;https://www.otodom.pl/shop/md-home-nieruchomosci-IDwzyj/;0
Merlot Investment sp. z o.o. - 0% prowizji;2019-07-18;Pereca 11/30;mazowieckie;00-849;Warszawa;https://www.otodom.pl/shop/merlot-investment-sp-z-o-o-0-prowizji-IDqH9Z/;0
Mermaid Estates;2020-01-30;ul. Mokotowska 61/20D;mazowieckie;00-542;Warszawa;https://mermaidestates.otodom.pl;0
Merryden Investments Spółka z ograniczona odpowiedzialnościa;2015-08-03;Pańska 96/68;mazowieckie;00-837;Warszawa;https://www.otodom.pl/shop/merryden-investments-spolka-z-ograniczona-odpowiedzialnoscia-ID48rJ/;0
Metraż Sp. z o.o.;2020-06-12;Jana Pawła II 27;mazowieckie;00-867;Warszawa;https://www.otodom.pl/shop/metraz-sp-z-o-o-IDuIhD/;0
Metrhouse S.A.;2019-02-07;Skalskiego 1 lok U12;mazowieckie;03-982;Warszawa;https://www.otodom.pl/shop/metrhouse-s-a-IDnjDu/;0
Metrohome24 sp.zoo;2020-07-31;Wąwozowa 2/1A;mazowieckie;02-796;Warszawa;https://www.otodom.pl/shop/metrohome24-sp-zoo-IDwD4X/;0
metrohouse;2020-03-09;Skierniewicka 14/137;mazowieckie;01-230;Warszawa;https://www.otodom.pl/shop/metrohouse-IDuFO4/;0
Metrohouse;2020-08-17;Skalskiego 1;mazowieckie;03-982;Warszawa;https://www.otodom.pl/shop/metrohouse-IDwHYl/;0
Metrohouse;2017-05-19;Wrzeciono, 35;mazowieckie;01-963;Warszawa;https://www.otodom.pl/shop/metrohouse-IDb1vA/;0
METROHOUSE;2016-09-22;Żelazna28/30;mazowieckie;00-832;Warszawa;https://www.otodom.pl/shop/metrohouse-ID8c9K/;0
Metrohouse;2021-01-28;Kolorowa 19;mazowieckie;02-495;Warszawa;https://www.otodom.pl/shop/metrohouse-IDvQo1/;0
Metrohouse;2018-06-28;Ordona 12E;mazowieckie;01-237;Warszawa;https://www.otodom.pl/shop/metrohouse-IDiEVM/;0
